sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,Label
0.48277578751511097,-0.1421679866433324,0.6812649539422911,1.5315550733207657,-0.2531449557213071,-0.22308834084284138,1.5612706761639294,0.7777885919527283,-0.46791912110064393,0.5606873358229008,-0.45979984229431203,-0.47900150235315647,0.2500862763160604,-1.8994468905503026,-1.701911986903415,-0.5477806368877954,-1.027090927119979,0.2945744752302624,-0.9217353370477459,-1.4665668743257854,0
1.4310295935652166,-0.23269816397324308,0.10643158183478656,-1.4300531934092862,-0.5641557529440037,0.12074151628105086,-1.187842486727021,0.3878532648609334,-0.6008387789277134,-0.29061172753506054,-0.5927559211177303,1.774933188756539,-0.00584668004338701,-1.033236249698602,0.8474679583912585,-1.1986311795914975,0.1774532685786799,-1.9552929783705775,-1.3414055054470668,0.20699904799545676,0
0.7193682832783278,0.17814343130591387,-0.07506300111506675,-0.30113684890093917,-1.5006480544370442,-0.7070646761898755,-0.49270695029799644,1.066143974041034,0.35605506186696395,-1.7920203239080659,0.29733336487412365,-0.4005832473912558,-0.6705010248213701,0.6569143263199682,1.0560794501049802,0.9283112008440242,-0.8559145701548048,-0.32229123494359946,0.31610156795783545,1.0168469352641876,0
-0.4722833730458933,-0.1911972444640818,-1.0566533285591022,-1.2004393724507956,0.7961707577657036,1.3616210143942742,-0.10138703461237669,1.0128010738397337,0.37431392622235377,-0.6512588462541238,0.33320615101685436,1.4693776845401032,-0.028216877890453775,1.621734427400095,-2.5974126985356443,0.8202133824912268,0.057346839030835206,-0.31219414262730466,0.07687925401862385,-2.064854989458804,0
-0.21831980622396313,0.3702938069390196,1.5038476150444033,-0.519322261621853,-0.8289319093227799,-0.48975470913271485,0.8928630672262787,0.34112223943138875,-0.5290117357426009,0.5307962258794482,0.07908100160153668,0.9157249533572028,-0.6956786955180173,-0.2941073304939101,-0.36809924530820276,-1.4384630498528692,0.26348501496460097,0.24194499865108193,-0.009666644075337443,-0.2417164760096248,0
-1.3884978252349742,-0.4342879720113002,-0.3000443408316129,-0.8046618013482304,-0.18009374379152226,0.41282516147623943,1.8703695606823947,0.18765790160227824,0.2688353281666027,-0.06892513876368475,-1.8590305143359198,-0.05192621571563596,0.06801739858820964,2.5315093933045345,-0.16820172877441608,0.30594674833100444,-0.0627027115469745,-1.1726667903067993,1.1267110104041091,0.7842855784921342,0
0.7708117022158503,-0.9398862011384564,1.4294374378201193,-1.4070486425143391,0.5699335844194052,2.1928637155060224,-1.0262740626333227,-0.5498107578405379,0.10882316158481709,-0.5067207080600215,-1.5051180838798963,0.040522566530257785,-1.0565969917731193,0.5171130207886955,-0.8958121803974416,1.5397267887494184,-0.8007359820553719,-0.3350044768459966,0.7977908696831563,-1.2778660366942292,0
0.21926849485872696,1.3530893274146942,-1.5532001070093906,0.18687966216188806,0.24213565801461193,0.7892509094019978,-1.2743948761872497,-1.3005016754815166,0.5367648137967125,0.3100944294145392,0.22658014280669178,0.31072663284424,-0.67360949657336,0.2727725855388601,0.317597042741096,-0.6980652693226054,1.811103968518137,0.45247221254463627,-1.2046831765333952,0.6850889392321791,0
-0.9572147615699097,0.8150950299630684,1.1874809088151,-0.8231532022831451,0.9474010466623285,0.42152412022633884,0.7988747133609972,1.9019535421185643,-0.24083393543318235,-0.762094479992093,-0.8694649952579786,-0.819405278126058,-0.06956904713645395,0.38302530866083473,0.3012030400518222,0.8254323386593833,-0.015658868765386035,1.4218115961776732,-0.2791211643719772,2.8312932186807735,0
0.6089766226588765,-0.8858549597187962,-1.0215362810984308,0.48611560155488626,-0.2424274374290628,0.7216702304870246,0.44763657029530224,-0.0586111351427164,-0.8502880659691433,-1.5387563758216611,-0.4435489225506476,0.8065814118596039,0.2221660982869393,-1.223602735786956,0.19761526584604444,0.3887366163236525,-0.8999278145436129,0.13575000590293282,0.04336646904337909,-1.1864543790639337,0
0.3468142295918171,0.5809901495496381,1.1126302118455995,1.060125771549053,-1.3995413908738679,-0.9242686888974783,0.48972366299407216,0.525306206255691,0.5297786746470543,3.9384913983366405,0.5346222966074582,1.078031663667824,0.963445438336644,0.6971232520689308,-0.2912025084505772,0.7580164630801816,-0.7904542967644692,-0.25066313582197125,-0.49956953892340344,0.08741001039524549,0
2.261918240613651,-1.9307999288736815,0.719482446017096,-1.6189027749091682,-0.4915223952385935,1.0952841227801686,0.03584691981479697,-1.0589059398273877,-0.7170383444546117,0.7005249621350773,-0.7164544196276528,0.18433012272125607,0.053331861220005314,-0.6220745817052624,2.1698616103724198,0.6344294417381791,-2.0251912591331647,0.16813305547463805,-0.6757859505760037,0.8888080403632997,0
-0.7789418481539748,-0.11782868085799875,0.5398739603499907,0.8711966457015473,-1.221721639096985,-0.32309495131287885,-0.5071125637652836,-0.6364420503439441,1.7969192475848654,0.4202980362698104,-1.2265133835748239,0.8663456300446609,2.133764890071896,1.0829369502723765,-1.4962094266162718,-0.47064046182561403,1.2206476314266037,-0.7165340582139929,0.42852581646292043,0.8078951251820236,0
-0.9104827580692876,-0.060713435047088864,-3.1719830064540773,-1.027814258780332,-0.27160611800791246,-1.2331222323719595,1.614837565887624,-1.4096820598802988,-0.438095365568213,0.14045367465657072,1.3714404724657938,-1.422317972508426,1.172995080807278,0.04799052056194509,-0.957943321461547,0.4646242585862927,0.16778699925059365,-0.6102179380343066,0.054946265403187665,-0.3984752190390531,0
0.10775788077713232,0.685831597988219,1.610977616370185,-1.2422434654441838,2.120004582095799,-1.9349169178725014,-0.1817144524087169,0.5994947331881955,0.2925905192421822,-0.6283805267021981,-0.21434936720603318,-0.505518866730265,-0.582781505803797,0.8977993872922819,0.38158817842222464,-0.6768743312319369,0.8584927843448021,0.2877001467822098,0.7971365379536777,0.6570866064750707,0
-0.8146376186869129,-0.578636099602577,0.7799554594078573,0.614613515897066,-0.03935600768838339,0.127123485101636,1.2576345270842868,-0.5749681972838339,0.56225728617011,-0.19928196558944578,-0.22353969783125116,1.0422597732481036,0.8346217079404349,0.8612580186192652,1.3307653057414344,0.028685807409625372,0.643901273225127,-0.32333446406738214,0.30901279626459505,-0.133092401886568,0
0.09158913063228044,0.6165481125753312,-0.7711844680065182,2.1035837726581743,-1.0269532373953496,-1.1996473842417024,1.1372525892203151,0.8019051455519524,0.6403105027199325,0.6482255492074196,-0.026027442808574542,-0.8985981268555443,0.08362061181517928,-0.6479538705062526,1.0001576063314728,-0.13740897911143637,-0.8423868538137285,-0.334335948539933,0.3976739973618321,-0.5840264258360212,0
-0.8080075998084187,0.25295654991553274,0.2822407308521261,-0.5079420751177602,-0.49062658424791483,0.24143720210909855,-1.4869906142118294,-1.3871087382403808,-0.7202208854872086,-0.21076641405095733,0.2846650832127896,1.4084299147309098,0.8669247407565476,-0.12429761574086462,0.005273486021879482,-0.9828713276724577,-0.046731479149812946,-0.3019548838419255,0.3075666987735206,-0.8580787033088559,0
0.504925086677086,1.586466011911254,-0.06823811318794287,0.40497599979907173,0.6734806552636967,-0.38957641985603475,0.19676608914259835,0.026417372212847665,0.10682146032554657,-0.78176189338159,0.009312044818632459,0.45808764101078137,1.461508668645227,1.0088321444758928,2.1791069312828037,-0.750441321353209,0.8315964998297425,0.1650536636635473,2.1724656254515873,-0.8383883341955516,0
-0.8251354979048688,-0.6192000634495717,-2.0648709603653823,-0.5268421818210156,-0.7794466310038101,0.16007204944867867,0.31524440671353,1.8814262286832626,0.9709814056971141,-0.5816489726200538,-0.8780220166378403,0.4521765573402182,-1.3150045229326481,1.8918681070626953,1.2046317635717771,-0.4557582353662373,-1.7175632649751673,1.3232039614574995,-0.12917989024614157,1.2896145722077101,0
-1.5637329752791596,-0.6191818331819542,0.04471896558060079,0.04858056332083556,-0.4696009209127704,0.6308445022182357,-1.1038919768677027,-0.12784188231587856,0.12974370759042025,0.5319915606031781,0.6699199051413072,-1.1197005065387229,-1.5292818864464675,1.3311983825149418,0.3568681142992748,-0.731800982531068,1.5008981991377393,0.09810197363961165,1.1631426862356193,0.07247981932158909,0
2.0134270333413946,1.816745199952901,-0.2071547772101806,0.977508863077245,0.6285998453706647,1.373968383634279,-1.0004838281449346,0.6967795601156198,1.0804274121900561,-1.7876317847498786,-1.1518814146159408,-2.0090099385475297,-0.2622305840305618,0.7640970237327733,1.5277917197213549,0.08115554420878072,1.5772743121787423,-1.3818540990070174,-1.7161627237173291,-0.05551163810439241,0
0.3725314422014104,-0.03295747339395652,-2.0089356863767596,-0.08815861947851458,-1.3261571377480512,0.6775002568299634,0.3402587105803771,-0.9216749142131777,-0.5129057516455162,-1.0738132763672652,-0.07451494368671467,0.9025955175571837,-0.9798773979042874,0.5479458848227707,-0.5063526807631813,-0.7756679268040871,-0.13400607156988892,-1.0406423529544577,-0.5677753670866263,-1.2435594509800745,0
1.9194537389066724,0.03734462236582934,-0.6537773009885575,0.21636339856959952,-0.13101276067117798,-0.20996790797013096,0.5895415842941018,0.7679072217997666,-0.5297625955356563,-0.5805413806674904,-0.27869781132664123,-2.2644378044275464,-1.510323706455224,1.4215052402420247,1.6705097088028948,-0.23819441386712398,0.5399848460028916,0.2916089967200157,3.060502823634857,1.166640988845151,0
-0.12852390120307583,-0.9876309449676693,-1.5521727135261956,0.20579778401823665,-0.7766577072694701,-1.4069709989664352,-0.6799286634914569,-1.0626916765495424,1.7175585955499497,0.9066950431667031,-0.021918134766832267,1.4128910195666018,0.08518725946981895,-0.8343664229106329,1.5485743739968567,0.540532136165053,-1.0511632154859998,-0.20467480039143562,-0.8893674463416678,-1.4358821146442897,0
0.9030727732209733,1.9761348771029044,-1.3462026843417523,0.5669900935950193,-0.6706832591321543,-0.475175192194115,-0.6253745123900927,-0.8461348698089803,0.05700916220090301,-0.8408860486766013,0.24577424673503317,-0.07499467598878497,-0.23171534515792194,-0.8812214942497457,-0.5529013988176547,0.7544803335115136,0.465406924599237,-0.9835654005510804,0.08444192034068178,0.7837178211385444,0
-1.6371102853398314,0.5629648723515702,-0.6170162156689765,0.5746553208497368,-0.7835835203633364,-1.788235816317081,-1.667691463876262,0.061746707210219264,0.2710365082281192,-0.9157515639768335,0.5997134520227669,-1.6417383574746145,-0.05852670873022197,-1.188448287384114,-0.6280226692198874,0.05477179869178756,-0.8768128585793502,-0.39683753912166597,0.9903408152255628,-0.5977207166076707,0
0.8145186466944928,-1.1678041380482487,0.5644629935505894,1.4497116421915126,-2.496272174777386,-0.7838411362641271,0.5521901302819577,-0.18822881390946902,0.38395104353840176,-0.6092838269090454,0.0689976796663328,-0.17751930494239085,1.1776219497319398,0.29521544026911845,0.3621607445918766,-0.39912998502607366,-0.5092392966878266,-0.44433248454809293,0.3792163157360549,-0.43557370063767503,0
0.2802533758476867,2.147843618659797,0.9026495556996262,-0.32617360300843945,1.185837937410627,-0.3964068921641092,-2.081116855833168,-0.9895677941554472,-1.8879902960621284,-0.3516536839994072,0.0034551678624959513,1.6039528243101417,0.3352088499825921,-0.18419545451729563,0.8543337907578298,-2.1773357173377854,0.20382869357763145,0.7463629348014972,-1.4916296569693306,1.1917878025930466,0
0.3279350202358499,-0.4287457929006446,0.6664951531890408,2.282725919174042,0.16392260027035419,0.2575502236713244,-0.4914202295764252,-0.8320535211816079,0.8492862625755266,-0.8665332839951788,0.05455348312379827,-0.49059949605937514,0.4875431108754034,0.3754422822874651,1.0626247941375546,-0.49612111614429844,-0.2945645855444072,-0.9847610901867055,-0.4585473244689024,0.3946597314197921,0
0.7374949880741982,-0.9531047630520366,0.9011447176565494,1.363377715080846,0.3960745546990516,1.880321692483909,-0.8080259555587047,-1.2250483373949383,-1.794686441413742,1.5336529616724106,0.6148783872116821,-0.0801934504010076,0.2881630707719936,-1.101857372789013,2.4718966389383668,0.13563692740493755,0.07938084126078099,0.701741348150833,0.46567208891138906,0.23510332541505707,0
-0.7769392407548946,0.48859357876755005,1.9042673903412888,1.3531119630552462,1.57879799546546,-0.49917963422677114,-1.0253361070590339,-0.11132561756070389,0.06430884710858825,1.1235896104247038,-1.6414509977842136,1.4611260102431867,-0.1506251851165715,-0.3945603102841098,-0.9885620717782048,-1.6275659384508128,0.7831364303659772,0.056193290239536,-1.3032250993169694,-1.3446504428029724,0
-0.33195432147727333,1.7274488388816418,-0.21768440241611384,-1.5088157686019252,-0.264763838752621,-0.2615374424366283,-2.7444409130754805,-0.0401623169845294,-0.22618691928788437,0.7174729212015557,1.7634017915792146,1.0692798435324096,-0.2617114798303418,-1.0826583761673445,2.599600499228487,0.06645326170536117,-0.014744487852322132,-0.040219161242011976,0.1830787846639582,-0.14787875756800992,0
-0.5647544078725237,-0.564854538326625,0.007070879182399732,-0.5445948332399558,-0.7330431585098758,0.1162651637043943,-0.2856211836692755,1.5109598212232034,-2.6786091968101133,1.1208500914242594,1.1837794215141244,-2.0422238128778547,-0.33564715976645754,-0.3384305570162616,-1.384266971713819,-0.7607879498029049,-1.1234634822590976,1.717388388446745,0.9198090542381329,1.3247036275422885,0
0.7029322272112656,-1.1671264616097228,-0.48018077240094914,0.49305013065137937,-1.2436080328050365,0.720671737624918,-0.27086790007146644,-0.3592143338355518,0.7283128236723434,0.4603822288735403,-0.3612991572362173,1.101138949421644,-1.0753913740855643,0.661226620597267,0.6178516267441704,-0.2979967986324512,0.293076432154741,-1.2542304526820671,0.9081713183801847,-0.19004301743877597,0
-0.5149026563712543,1.086053100522425,-0.6583530799507424,-1.4136898896186516,-1.5789519844740671,0.6140645338971172,-1.318174608842902,1.7606077165725316,-2.1019534068721386,1.738159788724563,0.18862705028916543,-0.12018503901811808,-0.5382534615554077,0.44173063825182346,-0.013359020634669483,1.098320185980185,0.08414585025206459,0.1323628682940909,-0.3779607148078047,-0.056965509795276155,0
0.29789552386315615,-1.7682850592860386,-1.296283135390348,0.7481308484969508,0.15289407300219707,-0.1731134528245131,-0.01031665188391631,0.35986624348262164,-0.5391450339044159,-0.787165019882348,0.1740399247475468,-0.9774742974926631,0.41668495766597113,-1.6861296658976805,1.0542341772410129,0.4749954793287935,0.223957275369396,0.9559483573193346,1.6487508699164475,1.057225700359258,0
-1.804919425385414,-1.3228430804679137,-0.5795581569745226,0.027593011346788793,0.5005612056720654,-0.7129432565129846,0.15918188997686517,-0.7380264607569679,-0.6118634856750783,-1.4283598154135233,-0.9018835118055429,-1.340467221680381,-0.9700063437095935,1.1043768739957258,-0.9258093936878542,2.6095090361015627,0.45791431893974444,0.16653197913742152,-0.8721271767433532,0.7305963959037067,0
-0.5666880556079722,0.12708265376712338,2.5761015676674917,-0.09513103974768852,1.1337665065719893,-0.6904562919403202,-0.06410902750399176,1.7765405652636268,-0.6275194957233327,1.8565219025536661,0.666205929304168,-0.5730645669996984,0.6412553823289681,1.0222809859076307,0.646581936940854,-1.5439242408956468,-0.7454076405472788,-0.26124999617920425,-0.08912041916799204,0.6477714009228501,0
0.17057160916219036,-1.3805338191570873,0.41623033365807627,0.6148300067240238,0.5427987594413346,1.0871433663577994,0.8108188526217246,0.4709514372265973,-0.06326655354457245,-1.6878554443041707,0.39879789352810757,0.1758016613171953,0.2797577322940023,-1.2549982238355708,-1.0575661297903198,1.0487579368303124,-0.06747810280787732,0.6579435985399609,0.013511113756827581,0.03320617675470896,0
0.9149206373166345,-0.5329775821254182,0.1347616205824717,-0.46306461809932076,-0.4539924589594359,-0.2978561043591637,0.1947938148328576,-0.462664240552036,1.2803999130990613,-0.9058438625754663,-0.19391824890427528,-0.4537214503357386,1.4573352245919222,0.2366296519787812,1.0569251030308755,-1.4602505275055733,0.23482309737212545,0.8638724165961524,0.0674135594595618,1.1103815150285135,0
-0.5095840806911947,1.4588189234832083,2.317313334769041,-0.36316135802026317,-0.46502647706179584,1.458419269036555,1.561632494760983,-0.5065728017198057,-0.41797194350553296,-0.28050012545222286,-1.3068573601302163,-0.9194042405025944,-0.9983262475455074,-0.7397170267850323,-0.010406985588712395,0.23940197826719764,1.5002558621404487,-1.0041442188044793,0.9683961211352182,-0.22029381511145588,0
-0.05174452845538154,0.6989580368828413,-1.0728899122466584,0.3855834639272298,0.14846972645009818,0.500910535926424,0.2622929058241818,2.457892429233131,-0.6384365947803089,-0.5348043174511377,-0.6133632785059369,-0.5662681149544155,-0.630892879215373,1.2414353605193147,1.4458773138304657,-0.5561404277965176,-0.8491489501660096,0.45008041518468267,-0.5663507754772835,0.6605217719243747,0
0.1952552936862369,-1.5671553345460263,1.5728196104973011,1.8056830225005192,-0.6327340290527907,-0.3761056852851666,0.25896677750325164,0.34680168244334975,0.6751956560963159,2.0583183852768956,-0.18437654787530852,-0.8023763246368408,-1.3742000519745117,-0.7023909539452478,-0.008847898601364326,1.7814879776765602,-0.538823151340883,0.20507183453101693,-0.03117778821352002,1.238213555977927,0
